GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:0042646	plastid nucleoid	43	24	22.41	0.93963	1
GO:0030669	clathrin-coated endocytic vesicle membra...	2	1	1.04	0.94017	1
GO:0032783	super elongation complex	2	1	1.04	0.94071	1
GO:0005666	RNA polymerase III complex	29	13	15.12	0.94249	1
GO:0048555	generative cell nucleus	3	1	1.56	0.94250	1
GO:0000812	Swr1 complex	6	3	3.13	0.94412	1
GO:0000228	nuclear chromosome	183	118	95.38	0.94471	1
GO:0000326	protein storage vacuole	17	8	8.86	0.94625	1
GO:0030864	cortical actin cytoskeleton	4	2	2.08	0.94684	1
GO:0030896	checkpoint clamp complex	3	1	1.56	0.94700	1
GO:0016461	unconventional myosin complex	1	1	0.52	0.94737	1
GO:0097255	R2TP complex	3	1	1.56	0.94746	1
GO:1990298	bub1-bub3 complex	3	1	1.56	0.94746	1
GO:0000778	condensed nuclear chromosome kinetochore	8	4	4.17	0.94788	1
GO:0045273	respiratory chain complex II	13	5	6.78	0.94858	1
GO:0031907	microbody lumen	5	2	2.61	0.95056	1
GO:0031417	NatC complex	3	1	1.56	0.95238	1
GO:0034425	etioplast envelope	5	2	2.61	0.95254	1
GO:0045277	respiratory chain complex IV	11	4	5.73	0.95438	1
GO:0030123	AP-3 adaptor complex	3	2	1.56	0.95439	1
GO:0005686	U2 snRNP	34	14	17.72	0.95465	1
GO:0044665	MLL1/2 complex	6	3	3.13	0.95500	1
GO:0005747	mitochondrial respiratory chain complex ...	59	17	30.75	0.95572	1
GO:0042721	TIM22 mitochondrial import inner membran...	11	2	5.73	0.95789	1
GO:0009512	cytochrome b6f complex	6	2	3.13	0.95830	1
GO:0000932	P-body	62	45	32.32	0.95959	1
GO:0031082	BLOC complex	3	1	1.56	0.95973	1
GO:0097361	CIA complex	3	1	1.56	0.95973	1
GO:0005811	lipid droplet	53	29	27.62	0.96355	1
GO:0043227	membrane-bounded organelle	11712	6594	6104.45	0.96359	1
GO:0005746	mitochondrial respirasome	98	29	51.08	0.96385	1
GO:0008303	caspase complex	6	2	3.13	0.96390	1
GO:0009897	external side of plasma membrane	5	2	2.61	0.96435	1
GO:1902555	endoribonuclease complex	10	4	5.21	0.96503	1
GO:0005672	transcription factor TFIIA complex	4	1	2.08	0.96510	1
GO:0005689	U12-type spliceosomal complex	23	13	11.99	0.96538	1
GO:0000408	EKC/KEOPS complex	4	1	2.08	0.96604	1
GO:0031501	mannosyltransferase complex	4	1	2.08	0.96610	1
GO:0005656	nuclear pre-replicative complex	3	1	1.56	0.96800	1
GO:0022626	cytosolic ribosome	321	203	167.31	0.97120	1
GO:0032541	cortical endoplasmic reticulum	4	2	2.08	0.97247	1
GO:0005876	spindle microtubule	15	9	7.82	0.97334	1
GO:0070765	gamma-secretase complex	2	1	1.04	0.97439	1
GO:0043190	ATP-binding cassette (ABC) transporter c...	2	1	1.04	0.97439	1
GO:0005950	anthranilate synthase complex	7	2	3.65	0.97452	1
GO:0030532	small nuclear ribonucleoprotein complex	79	40	41.18	0.97472	1
GO:0097431	mitotic spindle pole	2	1	1.04	0.97537	1
GO:0000777	condensed chromosome kinetochore	19	12	9.9	0.97568	1
GO:0000782	telomere cap complex	5	1	2.61	0.97606	1
GO:0071020	post-spliceosomal complex	3	1	1.56	0.97606	1
GO:0005759	mitochondrial matrix	165	79	86	0.97643	1
GO:0009539	photosystem II reaction center	10	3	5.21	0.97885	1
GO:0030122	AP-2 adaptor complex	2	1	1.04	0.97888	1
GO:0044545	NSL complex	5	2	2.61	0.97927	1
GO:0031261	DNA replication preinitiation complex	6	2	3.13	0.98006	1
GO:0097344	Rix1 complex	4	1	2.08	0.98035	1
GO:0000421	autophagosome membrane	13	5	6.78	0.98085	1
GO:0120114	Sm-like protein family complex	86	45	44.82	0.98094	1
GO:0005872	minus-end kinesin complex	1	1	0.52	0.98182	1
GO:0032592	integral component of mitochondrial memb...	44	19	22.93	0.98249	1
GO:0015030	Cajal body	15	9	7.82	0.98323	1
GO:0005813	centrosome	44	26	22.93	0.98341	1
GO:0005816	spindle pole body	10	4	5.21	0.98396	1
GO:0097526	spliceosomal tri-snRNP complex	34	13	17.72	0.98427	1
GO:0008250	oligosaccharyltransferase complex	11	3	5.73	0.98584	1
GO:0000923	equatorial microtubule organizing center	10	4	5.21	0.98713	1
GO:0035098	ESC/E(Z) complex	3	1	1.56	0.98754	1
GO:0044815	DNA packaging complex	70	35	36.48	0.98886	1
GO:0033116	endoplasmic reticulum-Golgi intermediate...	10	3	5.21	0.99023	1
GO:0000221	vacuolar proton-transporting V-type ATPa...	2	1	1.04	0.99048	1
GO:0000930	gamma-tubulin complex	12	4	6.25	0.99096	1
GO:0016591	RNA polymerase II, holoenzyme	72	40	37.53	0.99115	1
GO:0032993	protein-DNA complex	99	51	51.6	0.99131	1
GO:0000783	nuclear telomere cap complex	5	1	2.61	0.99145	1
GO:0005885	Arp2/3 protein complex	10	3	5.21	0.99224	1
GO:0009505	plant-type cell wall	321	119	167.31	0.99312	1
GO:0005789	endoplasmic reticulum membrane	564	289	293.96	0.99334	1
GO:0031428	box C/D snoRNP complex	10	4	5.21	0.99370	1
GO:0000164	protein phosphatase type 1 complex	6	1	3.13	0.99424	1
GO:0015629	actin cytoskeleton	56	36	29.19	0.99460	1
GO:0045263	proton-transporting ATP synthase complex...	21	6	10.95	0.99547	1
GO:1990726	Lsm1-7-Pat1 complex	7	1	3.65	0.99582	1
GO:0005793	endoplasmic reticulum-Golgi intermediate...	29	10	15.12	0.99629	1
GO:0042645	mitochondrial nucleoid	8	2	4.17	0.99655	1
GO:0009543	chloroplast thylakoid lumen	47	20	24.5	0.99700	1
GO:0005665	RNA polymerase II, core complex	22	7	11.47	0.99712	1
GO:0031978	plastid thylakoid lumen	47	20	24.5	0.99720	1
GO:0005783	endoplasmic reticulum	892	472	464.92	0.99724	1
GO:0015934	large ribosomal subunit	184	84	95.9	0.99733	1
GO:0032040	small-subunit processome	47	29	24.5	0.99733	1
GO:0010598	NAD(P)H dehydrogenase complex (plastoqui...	13	3	6.78	0.99739	1
GO:0000419	RNA polymerase V complex	20	6	10.42	0.99754	1
GO:0000418	RNA polymerase IV complex	13	3	6.78	0.99785	1
GO:0031226	intrinsic component of plasma membrane	324	143	168.87	0.99824	1
GO:0140445	chromosome, telomeric repeat region	5	1	2.61	0.99909	1
GO:0005787	signal peptidase complex	9	1	4.69	0.99932	1
GO:0031012	extracellular matrix	20	4	10.42	0.99932	1
GO:0033177	proton-transporting two-sector ATPase co...	35	11	18.24	0.99943	1
GO:0000139	Golgi membrane	484	265	252.27	0.99949	1
GO:0031305	integral component of mitochondrial inne...	24	6	12.51	0.99950	1
GO:0031969	chloroplast membrane	274	160	142.81	0.99960	1
GO:0046658	anchored component of plasma membrane	171	42	89.13	0.99966	1
GO:0030134	COPII-coated ER to Golgi transport vesic...	56	29	29.19	0.99974	1
GO:0070652	HAUS complex	6	3	3.13	0.99977	1
GO:0005736	RNA polymerase I complex	18	6	9.38	0.99983	1
GO:0045275	respiratory chain complex III	20	4	10.42	0.99986	1
GO:0044391	ribosomal subunit	319	166	166.27	0.99992	1
GO:1990204	oxidoreductase complex	146	60	76.1	0.99997	1
GO:0019005	SCF ubiquitin ligase complex	78	31	40.65	0.99997	1
GO:0000315	organellar large ribosomal subunit	32	5	16.68	0.99998	1
GO:0098800	inner mitochondrial membrane protein com...	155	57	80.79	0.99998	1
GO:0005743	mitochondrial inner membrane	295	109	153.76	0.99999	1
GO:0000786	nucleosome	63	28	32.84	0.99999	1
GO:0005762	mitochondrial large ribosomal subunit	26	1	13.55	0.99999	1
GO:0000313	organellar ribosome	50	13	26.06	1.00000	1
GO:0070069	cytochrome complex	37	10	19.28	1.00000	1
GO:0030964	NADH dehydrogenase complex	63	19	32.84	1.00000	1
GO:0005761	mitochondrial ribosome	42	7	21.89	1.00000	1
GO:1902494	catalytic complex	1028	576	535.81	1.00000	1
GO:0070469	respirasome	123	35	64.11	1.00000	1
GO:0005740	mitochondrial envelope	393	156	204.84	1.00000	1
GO:0030312	external encapsulating structure	831	352	433.13	1.00000	1
GO:0098803	respiratory chain complex	106	32	55.25	1.00000	1
GO:0005615	extracellular space	163	48	84.96	1.00000	1
GO:0019866	organelle inner membrane	386	168	201.19	1.00000	1
GO:0031966	mitochondrial membrane	381	150	198.58	1.00000	1
GO:0098798	mitochondrial protein complex	220	75	114.67	1.00000	1
GO:0005840	ribosome	529	272	275.72	1.00000	1
GO:0008287	protein serine/threonine phosphatase com...	33	19	17.2	1.00000	1
GO:0016282	eukaryotic 43S preinitiation complex	21	15	10.95	1.00000	1
GO:0008274	gamma-tubulin ring complex	6	2	3.13	1.00000	1
GO:0071561	nucleus-vacuole junction	1	1	0.52	1.00000	1
GO:0031083	BLOC-1 complex	3	1	1.56	1.00000	1
GO:0031931	TORC1 complex	6	4	3.13	1.00000	1
GO:0031932	TORC2 complex	4	2	2.08	1.00000	1
GO:0072380	TRC complex	1	1	0.52	1.00000	1
GO:0042025	host cell nucleus	1	1	0.52	1.00000	1
GO:0035861	site of double-strand break	10	7	5.21	1.00000	1
GO:0019034	viral replication complex	1	1	0.52	1.00000	1
GO:0009517	PSII associated light-harvesting complex...	5	5	2.61	1.00000	1
GO:0009544	chloroplast ATP synthase complex	3	3	1.56	1.00000	1
GO:0009503	thylakoid light-harvesting complex	5	5	2.61	1.00000	1
GO:0009506	plasmodesma	1027	689	535.29	1.00000	1
GO:0097525	spliceosomal snRNP complex	79	40	41.18	1.00000	1
GO:1902554	serine/threonine protein kinase complex	67	41	34.92	1.00000	1
GO:0000110	nucleotide-excision repair factor 1 comp...	2	2	1.04	1.00000	1
GO:0000111	nucleotide-excision repair factor 2 comp...	1	1	0.52	1.00000	1
GO:0000112	nucleotide-excision repair factor 3 comp...	2	2	1.04	1.00000	1
GO:0071942	XPC complex	1	1	0.52	1.00000	1
GO:0034271	phosphatidylinositol 3-kinase complex, c...	3	3	1.56	1.00000	1
GO:0034272	phosphatidylinositol 3-kinase complex, c...	3	3	1.56	1.00000	1
GO:0071339	MLL1 complex	6	3	3.13	1.00000	1
GO:0030128	clathrin coat of endocytic vesicle	2	1	1.04	1.00000	1
GO:0099512	supramolecular fiber	228	181	118.84	1.00000	1
GO:0033290	eukaryotic 48S preinitiation complex	23	17	11.99	1.00000	1
GO:0005575	cellular_component	19422	10123	10123	1.00000	1
GO:0005576	extracellular region	1734	500	903.78	1.00000	1
GO:0071782	endoplasmic reticulum tubular network	11	8	5.73	1.00000	1
GO:0016442	RISC complex	8	8	4.17	1.00000	1
GO:0045121	membrane raft	3	2	1.56	1.00000	1
GO:0070860	RNA polymerase I core factor complex	2	1	1.04	1.00000	1
GO:0035267	NuA4 histone acetyltransferase complex	15	11	7.82	1.00000	1
GO:0046540	U4/U6 x U5 tri-snRNP complex	34	13	17.72	1.00000	1
GO:0032587	ruffle membrane	2	2	1.04	1.00000	1
GO:0070161	anchoring junction	1028	690	535.81	1.00000	1
GO:0048476	Holliday junction resolvase complex	4	3	2.08	1.00000	1
GO:0060293	germ plasm	3	3	1.56	1.00000	1
GO:0070176	DRM complex	2	1	1.04	1.00000	1
GO:0035371	microtubule plus-end	3	2	1.56	1.00000	1
GO:0005911	cell-cell junction	1028	690	535.81	1.00000	1
GO:0005668	RNA polymerase transcription factor SL1 ...	2	1	1.04	1.00000	1
GO:0090571	RNA polymerase II transcription represso...	2	1	1.04	1.00000	1
GO:0005947	mitochondrial alpha-ketoglutarate dehydr...	5	1	2.61	1.00000	1
GO:0055028	cortical microtubule	28	25	14.59	1.00000	1
GO:0042565	RNA nuclear export complex	1	1	0.52	1.00000	1
GO:0098857	membrane microdomain	3	2	1.56	1.00000	1
GO:0005901	caveola	3	2	1.56	1.00000	1
GO:0051286	cell tip	20	19	10.42	1.00000	1
GO:0005618	cell wall	829	350	432.09	1.00000	1
GO:0033643	host cell part	2	1	1.04	1.00000	1
GO:0034707	chloride channel complex	8	6	4.17	1.00000	1
GO:0033646	host intracellular part	2	1	1.04	1.00000	1
GO:0033648	host intracellular membrane-bounded orga...	1	1	0.52	1.00000	1
GO:0000795	synaptonemal complex	8	4	4.17	1.00000	1
GO:0005784	Sec61 translocon complex	6	4	3.13	1.00000	1
GO:0071818	BAT3 complex	1	1	0.52	1.00000	1
GO:0030931	heterotetrameric ADPG pyrophosphorylase ...	1	1	0.52	1.00000	1
GO:0030681	multimeric ribonuclease P complex	3	2	1.56	1.00000	1
GO:0035032	phosphatidylinositol 3-kinase complex, c...	4	4	2.08	1.00000	1
GO:0005777	peroxisome	261	159	136.04	1.00000	1
GO:0070522	ERCC4-ERCC1 complex	1	1	0.52	1.00000	1
GO:0043656	host intracellular region	2	1	1.04	1.00000	1
GO:0043657	host cell	4	3	2.08	1.00000	1
GO:0090694	Scc2-Scc4 cohesin loading complex	5	5	2.61	1.00000	1
GO:0005742	mitochondrial outer membrane translocase...	12	7	6.25	1.00000	1
GO:0031224	intrinsic component of membrane	6636	3098	3458.77	1.00000	1
GO:0031225	anchored component of membrane	318	59	165.75	1.00000	1
GO:0016589	NURF complex	2	2	1.04	1.00000	1
GO:0043078	polar nucleus	6	3	3.13	1.00000	1
GO:0005739	mitochondrion	1641	749	855.31	1.00000	1
GO:0031357	integral component of chloroplast inner ...	4	3	2.08	1.00000	1
GO:0031359	integral component of chloroplast outer ...	17	12	8.86	1.00000	1
GO:0043626	PCNA complex	2	1	1.04	1.00000	1
GO:1990457	pexophagosome	1	1	0.52	1.00000	1
GO:0000214	tRNA-intron endonuclease complex	5	0	2.61	1.00000	1
GO:0000274	mitochondrial proton-transporting ATP sy...	1	0	0.52	1.00000	1
GO:0000444	MIS12/MIND type complex	2	0	1.04	1.00000	1
GO:0000506	glycosylphosphatidylinositol-N-acetylglu...	2	0	1.04	1.00000	1
GO:0000811	GINS complex	3	0	1.56	1.00000	1
GO:0000818	nuclear MIS12/MIND complex	2	0	1.04	1.00000	1
GO:0000928	gamma-tubulin small complex, spindle pol...	2	0	1.04	1.00000	1
GO:0002178	palmitoyltransferase complex	2	0	1.04	1.00000	1
GO:0005796	Golgi lumen	1	0	0.52	1.00000	1
GO:0005948	acetolactate synthase complex	2	0	1.04	1.00000	1
GO:0005955	calcineurin complex	1	0	0.52	1.00000	1
GO:0009344	nitrite reductase complex [NAD(P)H]	2	0	1.04	1.00000	1
GO:0009349	riboflavin synthase complex	1	0	0.52	1.00000	1
GO:0009510	plasmodesmatal desmotubule	1	0	0.52	1.00000	1
GO:0009511	plasmodesmatal endoplasmic reticulum	1	0	0.52	1.00000	1
GO:0009930	longitudinal side of cell surface	1	0	0.52	1.00000	1
GO:0010169	thioglucosidase complex	1	0	0.52	1.00000	1
GO:0010240	plastid pyruvate dehydrogenase complex	1	0	0.52	1.00000	1
GO:0010282	senescence-associated vacuole	1	0	0.52	1.00000	1
GO:0016528	sarcoplasm	1	0	0.52	1.00000	1
GO:0016529	sarcoplasmic reticulum	1	0	0.52	1.00000	1
GO:0017059	serine C-palmitoyltransferase complex	2	0	1.04	1.00000	1
GO:0019185	snRNA-activating protein complex	1	0	0.52	1.00000	1
GO:0030430	host cell cytoplasm	1	0	0.52	1.00000	1
GO:0031021	interphase microtubule organizing center	2	0	1.04	1.00000	1
GO:0031211	endoplasmic reticulum palmitoyltransfera...	2	0	1.04	1.00000	1
GO:0031233	intrinsic component of external side of ...	1	0	0.52	1.00000	1
GO:0031362	anchored component of external side of p...	1	0	0.52	1.00000	1
GO:0031462	Cul2-RING ubiquitin ligase complex	2	0	1.04	1.00000	1
GO:0031463	Cul3-RING ubiquitin ligase complex	4	0	2.08	1.00000	1
GO:0031467	Cul7-RING ubiquitin ligase complex	2	0	1.04	1.00000	1
GO:0031898	chromoplast envelope	1	0	0.52	1.00000	1
GO:0033017	sarcoplasmic reticulum membrane	1	0	0.52	1.00000	1
GO:0033096	amyloplast envelope	1	0	0.52	1.00000	1
GO:0033097	amyloplast membrane	1	0	0.52	1.00000	1
GO:0033100	NuA3 histone acetyltransferase complex	1	0	0.52	1.00000	1
GO:0033185	dolichol-phosphate-mannose synthase comp...	3	0	1.56	1.00000	1
GO:0033557	Slx1-Slx4 complex	1	0	0.52	1.00000	1
GO:0034998	oligosaccharyltransferase I complex	1	0	0.52	1.00000	1
GO:0035060	brahma complex	1	0	0.52	1.00000	1
GO:0035339	SPOTS complex	2	0	1.04	1.00000	1
GO:0042807	central vacuole	6	0	3.13	1.00000	1
GO:0043235	receptor complex	1	0	0.52	1.00000	1
GO:0043529	GET complex	1	0	0.52	1.00000	1
GO:0044214	spanning component of plasma membrane	1	0	0.52	1.00000	1
GO:0044732	mitotic spindle pole body	2	0	1.04	1.00000	1
GO:0045025	mitochondrial degradosome	2	0	1.04	1.00000	1
GO:0045265	proton-transporting ATP synthase, stator...	1	0	0.52	1.00000	1
GO:0046862	chromoplast membrane	1	0	0.52	1.00000	1
GO:0061495	gamma-tubulin small complex, mitotic spi...	2	0	1.04	1.00000	1
GO:0070775	H3 histone acetyltransferase complex	1	0	0.52	1.00000	1
GO:0070776	MOZ/MORF histone acetyltransferase compl...	1	0	0.52	1.00000	1
GO:0089717	spanning component of membrane	1	0	0.52	1.00000	1
GO:0097196	Shu complex	1	0	0.52	1.00000	1
GO:0099078	BORC complex	1	0	0.52	1.00000	1
GO:1903600	glutaminase complex	1	0	0.52	1.00000	1
GO:1905202	methylcrotonoyl-CoA carboxylase complex	1	0	0.52	1.00000	1
GO:1905961	protein-cysteine S-palmitoyltransferase ...	2	0	1.04	1.00000	1
GO:1990070	TRAPPI protein complex	1	0	0.52	1.00000	1
GO:1990467	NuA3a histone acetyltransferase complex	1	0	0.52	1.00000	1
GO:1990468	NuA3b histone acetyltransferase complex	1	0	0.52	1.00000	1
GO:1990879	CST complex	3	0	1.56	1.00000	1
