GO.ID	Term	Annotated	Significant	Expected	parentchildFisher	parentchildFisher_fdr
GO:1900067	regulation of cellular response to alkal...	1	1	0.71	0.76090	1
GO:2000683	regulation of cellular response to X-ray	1	1	0.71	0.76099	1
GO:1903332	regulation of protein folding	1	1	0.71	0.76131	1
GO:0060858	vesicle-mediated transport involved in f...	1	1	0.71	0.76137	1
GO:0010789	meiotic sister chromatid cohesion involv...	2	2	1.42	0.76144	1
GO:1903334	positive regulation of protein folding	1	1	0.71	0.76145	1
GO:0050829	defense response to Gram-negative bacter...	20	16	14.19	0.76168	1
GO:0009252	peptidoglycan biosynthetic process	1	1	0.71	0.76190	1
GO:1902065	response to L-glutamate	4	4	2.84	0.76210	1
GO:0051129	negative regulation of cellular componen...	89	67	63.16	0.76211	1
GO:1905097	regulation of guanyl-nucleotide exchange...	1	1	0.71	0.76214	1
GO:0090644	age-related resistance	1	1	0.71	0.76254	1
GO:0015887	pantothenate transmembrane transport	1	1	0.71	0.76271	1
GO:0010064	embryonic shoot morphogenesis	1	1	0.71	0.76289	1
GO:0090520	sphingolipid mediated signaling pathway	1	1	0.71	0.76294	1
GO:0038034	signal transduction in absence of ligand	1	1	0.71	0.76294	1
GO:0008340	determination of adult lifespan	1	1	0.71	0.76295	1
GO:1901570	fatty acid derivative biosynthetic proce...	27	19	19.16	0.76306	1
GO:0031128	developmental induction	1	1	0.71	0.76325	1
GO:0043696	dedifferentiation	1	1	0.71	0.76325	1
GO:0009847	spore germination	1	1	0.71	0.76325	1
GO:0097193	intrinsic apoptotic signaling pathway	1	1	0.71	0.76338	1
GO:0010259	multicellular organism aging	1	1	0.71	0.76340	1
GO:0051311	meiotic metaphase plate congression	2	2	1.42	0.76355	1
GO:0090220	chromosome localization to nuclear envel...	2	2	1.42	0.76355	1
GO:1901658	glycosyl compound catabolic process	59	36	41.87	0.76398	1
GO:0072718	response to cisplatin	1	1	0.71	0.76414	1
GO:0046677	response to antibiotic	1	1	0.71	0.76414	1
GO:0006116	NADH oxidation	5	3	3.55	0.76414	1
GO:0097552	mitochondrial double-strand break repair...	2	2	1.42	0.76424	1
GO:1990451	cellular stress response to acidic pH	1	1	0.71	0.76429	1
GO:0045936	negative regulation of phosphate metabol...	43	35	30.52	0.76433	1
GO:0052746	inositol phosphorylation	10	9	7.1	0.76441	1
GO:1904975	response to bleomycin	1	1	0.71	0.76471	1
GO:0034462	small-subunit processome assembly	1	1	0.71	0.76471	1
GO:0034484	raffinose catabolic process	1	1	0.71	0.76471	1
GO:0140112	extracellular vesicle biogenesis	1	1	0.71	0.76512	1
GO:0009247	glycolipid biosynthetic process	62	41	44	0.76552	1
GO:0010675	regulation of cellular carbohydrate meta...	51	38	36.19	0.76556	1
GO:0017126	nucleologenesis	1	1	0.71	0.76561	1
GO:0006099	tricarboxylic acid cycle	56	40	39.74	0.76573	1
GO:0023056	positive regulation of signaling	106	78	75.23	0.76582	1
GO:0001568	blood vessel development	1	1	0.71	0.76587	1
GO:0035295	tube development	1	1	0.71	0.76587	1
GO:1990058	fruit replum development	1	1	0.71	0.76595	1
GO:0040033	negative regulation of translation, ncRN...	1	1	0.71	0.76596	1
GO:0000472	endonucleolytic cleavage to generate mat...	1	1	0.71	0.76596	1
GO:0080169	cellular response to boron-containing su...	1	1	0.71	0.76596	1
GO:0031670	cellular response to nutrient	1	1	0.71	0.76598	1
GO:0046051	UTP metabolic process	6	5	4.26	0.76601	1
GO:0006228	UTP biosynthetic process	6	5	4.26	0.76601	1
GO:0051958	methotrexate transport	1	1	0.71	0.76613	1
GO:0018131	oxazole or thiazole biosynthetic process	1	1	0.71	0.76622	1
GO:0080166	stomium development	1	1	0.71	0.76647	1
GO:0009909	regulation of flower development	165	120	117.1	0.76649	1
GO:0080029	cellular response to boron-containing su...	4	3	2.84	0.76655	1
GO:0034031	ribonucleoside bisphosphate catabolic pr...	1	1	0.71	0.76667	1
GO:0009221	pyrimidine deoxyribonucleotide biosynthe...	7	6	4.97	0.76702	1
GO:1902117	positive regulation of organelle assembl...	4	3	2.84	0.76715	1
GO:0010942	positive regulation of cell death	28	20	19.87	0.76754	1
GO:0007292	female gamete generation	16	12	11.35	0.76767	1
GO:1902075	cellular response to salt	1	1	0.71	0.76784	1
GO:0051469	vesicle fusion with vacuole	1	1	0.71	0.76786	1
GO:0034058	endosomal vesicle fusion	1	1	0.71	0.76786	1
GO:0009934	regulation of meristem structural organi...	17	14	12.06	0.76832	1
GO:0000911	cytokinesis by cell plate formation	59	54	41.87	0.76851	1
GO:0046939	nucleotide phosphorylation	80	70	56.77	0.76866	1
GO:1900000	regulation of anthocyanin catabolic proc...	1	1	0.71	0.76871	1
GO:0009786	regulation of asymmetric cell division	6	5	4.26	0.76874	1
GO:0072359	circulatory system development	1	1	0.71	0.76882	1
GO:0001944	vasculature development	1	1	0.71	0.76882	1
GO:0051306	mitotic sister chromatid separation	16	13	11.35	0.76900	1
GO:0072722	response to amitrole	1	1	0.71	0.76910	1
GO:0006528	asparagine metabolic process	6	4	4.26	0.76914	1
GO:0045597	positive regulation of cell differentiat...	7	5	4.97	0.76919	1
GO:0006067	ethanol metabolic process	1	1	0.71	0.76923	1
GO:1904667	negative regulation of ubiquitin protein...	3	3	2.13	0.76923	1
GO:0034034	purine nucleoside bisphosphate catabolic...	1	1	0.71	0.76923	1
GO:1902315	nuclear cell cycle DNA replication initi...	1	1	0.71	0.76923	1
GO:1902317	nuclear DNA replication termination	1	1	0.71	0.76923	1
GO:1902318	synthesis of RNA primer involved in nucl...	1	1	0.71	0.76923	1
GO:0070291	N-acylethanolamine metabolic process	1	1	0.71	0.76923	1
GO:0090709	regulation of timing of plant organ form...	1	1	0.71	0.76923	1
GO:0010247	detection of phosphate ion	1	1	0.71	0.76923	1
GO:0090063	positive regulation of microtubule nucle...	2	1	1.42	0.76923	1
GO:0006265	DNA topological change	17	14	12.06	0.76935	1
GO:1903050	regulation of proteolysis involved in ce...	49	29	34.77	0.76946	1
GO:0044843	cell cycle G1/S phase transition	11	10	7.81	0.76955	1
GO:0090173	regulation of synaptonemal complex assem...	1	1	0.71	0.76987	1
GO:0006314	intron homing	2	2	1.42	0.76989	1
GO:1990067	intrachromosomal DNA recombination	2	2	1.42	0.76989	1
GO:0043971	histone H3-K18 acetylation	2	2	1.42	0.77000	1
GO:0043972	histone H3-K23 acetylation	2	2	1.42	0.77000	1
GO:0036258	multivesicular body assembly	1	1	0.71	0.77005	1
GO:0015868	purine ribonucleotide transport	16	10	11.35	0.77007	1
GO:0016925	protein sumoylation	17	12	12.06	0.77007	1
GO:0110096	cellular response to aldehyde	1	1	0.71	0.77008	1
GO:0061504	cyclic threonylcarbamoyladenosine biosyn...	1	1	0.71	0.77011	1
GO:0035600	tRNA methylthiolation	1	1	0.71	0.77011	1
GO:0048200	Golgi transport vesicle coating	3	3	2.13	0.77014	1
GO:0035964	COPI-coated vesicle budding	3	3	2.13	0.77014	1
GO:0034406	cell wall beta-glucan metabolic process	13	9	9.23	0.77023	1
GO:0072732	cellular response to calcium ion starvat...	1	1	0.71	0.77027	1
GO:0042149	cellular response to glucose starvation	1	1	0.71	0.77027	1
GO:0034198	cellular response to amino acid starvati...	1	1	0.71	0.77027	1
GO:0010350	cellular response to magnesium starvatio...	1	1	0.71	0.77027	1
GO:0048515	spermatid differentiation	1	1	0.71	0.77031	1
GO:0006982	response to lipid hydroperoxide	1	1	0.71	0.77057	1
GO:0033194	response to hydroperoxide	1	1	0.71	0.77058	1
GO:0071359	cellular response to dsRNA	1	1	0.71	0.77075	1
GO:0072702	response to methyl methanesulfonate	1	1	0.71	0.77080	1
GO:0010034	response to acetate	1	1	0.71	0.77080	1
GO:0045472	response to ether	1	1	0.71	0.77080	1
GO:0033206	meiotic cytokinesis	8	7	5.68	0.77089	1
GO:0010833	telomere maintenance via telomere length...	20	16	14.19	0.77105	1
GO:1903727	positive regulation of phospholipid meta...	1	1	0.71	0.77143	1
GO:0043266	regulation of potassium ion transport	7	6	4.97	0.77149	1
GO:0010335	response to non-ionic osmotic stress	1	1	0.71	0.77164	1
GO:1905181	regulation of urease activity	3	2	2.13	0.77173	1
GO:0048457	floral whorl morphogenesis	1	1	0.71	0.77192	1
GO:0006650	glycerophospholipid metabolic process	156	115	110.71	0.77204	1
GO:0071311	cellular response to acetate	1	1	0.71	0.77209	1
GO:0080127	fruit septum development	1	1	0.71	0.77221	1
GO:0010252	auxin homeostasis	36	27	25.55	0.77226	1
GO:2000014	regulation of endosperm development	10	8	7.1	0.77238	1
GO:0043455	regulation of secondary metabolic proces...	59	43	41.87	0.77242	1
GO:1903889	negative regulation of plant epidermal c...	1	1	0.71	0.77246	1
GO:1902448	positive regulation of shade avoidance	4	3	2.84	0.77272	1
GO:0009804	coumarin metabolic process	7	5	4.97	0.77286	1
GO:0015865	purine nucleotide transport	16	10	11.35	0.77296	1
GO:0071345	cellular response to cytokine stimulus	1	1	0.71	0.77344	1
GO:0009235	cobalamin metabolic process	1	1	0.71	0.77348	1
GO:0036292	DNA rewinding	3	3	2.13	0.77366	1
GO:0010588	cotyledon vascular tissue pattern format...	14	10	9.94	0.77374	1
GO:0072756	cellular response to paraquat	1	1	0.71	0.77383	1
GO:2000767	positive regulation of cytoplasmic trans...	1	1	0.71	0.77391	1
GO:0046498	S-adenosylhomocysteine metabolic process	3	2	2.13	0.77417	1
GO:0035019	somatic stem cell population maintenance	1	1	0.71	0.77419	1
GO:1902546	positive regulation of DNA N-glycosylase...	1	1	0.71	0.77419	1
GO:0090352	regulation of nitrate assimilation	1	1	0.71	0.77442	1
GO:1903314	regulation of nitrogen cycle metabolic p...	1	1	0.71	0.77453	1
GO:0009963	positive regulation of flavonoid biosynt...	10	7	7.1	0.77454	1
GO:0044030	regulation of DNA methylation	15	12	10.65	0.77455	1
GO:0045992	negative regulation of embryonic develop...	1	1	0.71	0.77460	1
GO:0030002	cellular anion homeostasis	5	4	3.55	0.77461	1
GO:0009300	antisense RNA transcription	1	1	0.71	0.77464	1
GO:0001060	transcription by RNA polymerase V	1	1	0.71	0.77464	1
GO:1905499	trichome papilla formation	2	2	1.42	0.77472	1
GO:0009996	negative regulation of cell fate specifi...	1	1	0.71	0.77500	1
GO:0080114	positive regulation of glycine hydroxyme...	1	1	0.71	0.77505	1
GO:0050673	epithelial cell proliferation	1	1	0.71	0.77536	1
GO:0032241	positive regulation of nucleobase-contai...	1	1	0.71	0.77540	1
GO:0030808	regulation of nucleotide biosynthetic pr...	1	1	0.71	0.77548	1
GO:0010070	zygote asymmetric cell division	7	6	4.97	0.77548	1
GO:2000122	negative regulation of stomatal complex ...	6	4	4.26	0.77549	1
GO:1900030	regulation of pectin biosynthetic proces...	1	1	0.71	0.77551	1
GO:1904063	negative regulation of cation transmembr...	1	1	0.71	0.77551	1
GO:1903317	regulation of protein maturation	1	1	0.71	0.77578	1
GO:1900038	negative regulation of cellular response...	1	1	0.71	0.77584	1
GO:0010866	regulation of triglyceride biosynthetic ...	1	1	0.71	0.77588	1
GO:0048359	mucilage metabolic process involved in s...	21	15	14.9	0.77602	1
GO:0006195	purine nucleotide catabolic process	4	3	2.84	0.77616	1
GO:0010654	apical cell fate commitment	1	1	0.71	0.77622	1
GO:0006610	ribosomal protein import into nucleus	5	4	3.55	0.77641	1
GO:0006359	regulation of transcription by RNA polym...	1	1	0.71	0.77643	1
GO:1990928	response to amino acid starvation	1	1	0.71	0.77654	1
GO:0046112	nucleobase biosynthetic process	26	18	18.45	0.77672	1
GO:0009199	ribonucleoside triphosphate metabolic pr...	62	46	44	0.77685	1
GO:0080111	DNA demethylation	19	17	13.48	0.77722	1
GO:0031221	arabinan metabolic process	9	6	6.39	0.77754	1
GO:0043629	ncRNA polyadenylation	1	1	0.71	0.77755	1
GO:0009229	thiamine diphosphate biosynthetic proces...	7	5	4.97	0.77768	1
GO:0071492	cellular response to UV-A	4	4	2.84	0.77778	1
GO:0051417	microtubule nucleation by spindle pole b...	2	1	1.42	0.77778	1
GO:1903730	regulation of phosphatidate phosphatase ...	1	1	0.71	0.77778	1
GO:0080020	regulation of coenzyme A biosynthetic pr...	1	1	0.71	0.77778	1
GO:0071932	replication fork reversal	1	1	0.71	0.77778	1
GO:0034263	positive regulation of autophagy in resp...	1	1	0.71	0.77778	1
GO:0048559	establishment of floral organ orientatio...	1	1	0.71	0.77840	1
GO:0080126	ovary septum development	1	1	0.71	0.77840	1
GO:0007530	sex determination	1	1	0.71	0.77840	1
GO:1903573	negative regulation of response to endop...	1	1	0.71	0.77864	1
GO:0032069	regulation of nuclease activity	1	1	0.71	0.77878	1
GO:0036103	Kdo2-lipid A metabolic process	1	1	0.71	0.77904	1
GO:0010234	anther wall tapetum cell fate specificat...	1	1	0.71	0.77908	1
GO:0009127	purine nucleoside monophosphate biosynth...	29	21	20.58	0.77926	1
GO:0009154	purine ribonucleotide catabolic process	1	1	0.71	0.77934	1
GO:2000469	negative regulation of peroxidase activi...	1	1	0.71	0.77938	1
GO:0042726	flavin-containing compound metabolic pro...	17	12	12.06	0.77945	1
GO:0045990	carbon catabolite regulation of transcri...	1	1	0.71	0.77947	1
GO:1904279	regulation of transcription by RNA polym...	1	1	0.71	0.77947	1
GO:0060194	regulation of antisense RNA transcriptio...	1	1	0.71	0.77947	1
GO:0046015	regulation of transcription by glucose	1	1	0.71	0.77947	1
GO:0015790	UDP-xylose transmembrane transport	3	2	2.13	0.77949	1
GO:0007283	spermatogenesis	1	1	0.71	0.77968	1
GO:0071072	negative regulation of phospholipid bios...	1	1	0.71	0.77973	1
GO:1901968	regulation of polynucleotide 3'-phosphat...	1	1	0.71	0.77976	1
GO:0035437	maintenance of protein localization in e...	12	6	8.52	0.77997	1
GO:0030866	cortical actin cytoskeleton organization	1	1	0.71	0.78014	1
GO:0080021	response to benzoic acid	1	1	0.71	0.78037	1
GO:0032355	response to estradiol	1	1	0.71	0.78037	1
GO:0051070	galactomannan biosynthetic process	1	1	0.71	0.78037	1
GO:0031001	response to brefeldin A	1	1	0.71	0.78037	1
GO:0051066	dihydrobiopterin metabolic process	1	1	0.71	0.78049	1
GO:0048240	sperm capacitation	1	1	0.71	0.78058	1
GO:0060776	simple leaf morphogenesis	5	4	3.55	0.78059	1
GO:1904950	negative regulation of establishment of ...	1	1	0.71	0.78071	1
GO:0046444	FMN metabolic process	1	1	0.71	0.78088	1
GO:0071222	cellular response to lipopolysaccharide	1	1	0.71	0.78088	1
GO:0032496	response to lipopolysaccharide	1	1	0.71	0.78094	1
GO:1901561	response to benomyl	1	1	0.71	0.78095	1
GO:0019860	uracil metabolic process	4	3	2.84	0.78109	1
GO:0072755	cellular response to benomyl	1	1	0.71	0.78117	1
GO:0009193	pyrimidine ribonucleoside diphosphate me...	2	2	1.42	0.78122	1
GO:0009188	ribonucleoside diphosphate biosynthetic ...	2	2	1.42	0.78122	1
GO:2000769	regulation of establishment or maintenan...	3	3	2.13	0.78127	1
GO:1902652	secondary alcohol metabolic process	17	12	12.06	0.78140	1
GO:0071318	cellular response to ATP	1	1	0.71	0.78146	1
GO:0099022	vesicle tethering	1	1	0.71	0.78157	1
GO:0006418	tRNA aminoacylation for protein translat...	64	42	45.42	0.78165	1
GO:1903329	regulation of iron-sulfur cluster assemb...	1	1	0.71	0.78175	1
GO:0032494	response to peptidoglycan	1	1	0.71	0.78187	1
GO:2000539	regulation of protein geranylgeranylatio...	1	1	0.71	0.78188	1
GO:1901992	positive regulation of mitotic cell cycl...	11	10	7.81	0.78197	1
GO:0007281	germ cell development	1	1	0.71	0.78207	1
GO:1900101	regulation of endoplasmic reticulum unfo...	1	1	0.71	0.78209	1
GO:0060700	regulation of ribonuclease activity	1	1	0.71	0.78217	1
GO:0046685	response to arsenic-containing substance	14	10	9.94	0.78222	1
GO:1900064	positive regulation of peroxisome organi...	1	1	0.71	0.78226	1
GO:1902348	cellular response to strigolactone	1	1	0.71	0.78261	1
GO:0006742	NADP catabolic process	1	1	0.71	0.78261	1
GO:0051029	rRNA transport	2	2	1.42	0.78289	1
GO:0051030	snRNA transport	2	2	1.42	0.78289	1
GO:1990428	miRNA transport	2	2	1.42	0.78289	1
GO:0015706	nitrate transport	39	28	27.68	0.78291	1
GO:0006766	vitamin metabolic process	97	68	68.84	0.78306	1
GO:0080170	hydrogen peroxide transmembrane transpor...	6	4	4.26	0.78319	1
GO:0010288	response to lead ion	5	4	3.55	0.78330	1
GO:0051245	negative regulation of cellular defense ...	1	1	0.71	0.78333	1
GO:0098927	vesicle-mediated transport between endos...	1	1	0.71	0.78357	1
GO:0045056	transcytosis	1	1	0.71	0.78357	1
GO:0033483	gas homeostasis	1	1	0.71	0.78378	1
GO:1901601	strigolactone biosynthetic process	5	4	3.55	0.78383	1
GO:1904248	regulation of age-related resistance	1	1	0.71	0.78399	1
GO:0010378	temperature compensation of the circadia...	1	1	0.71	0.78407	1
GO:0071280	cellular response to copper ion	3	2	2.13	0.78409	1
GO:0031333	negative regulation of protein-containin...	20	14	14.19	0.78412	1
GO:0071000	response to magnetism	1	1	0.71	0.78431	1
GO:0098702	adenine import across plasma membrane	2	2	1.42	0.78431	1
GO:0070476	rRNA (guanine-N7)-methylation	3	2	2.13	0.78462	1
GO:0006593	ornithine catabolic process	1	1	0.71	0.78495	1
GO:0046133	pyrimidine ribonucleoside catabolic proc...	10	6	7.1	0.78497	1
GO:0008593	regulation of Notch signaling pathway	1	1	0.71	0.78505	1
GO:0046622	positive regulation of organ growth	6	4	4.26	0.78547	1
GO:0046719	regulation by virus of viral protein lev...	1	1	0.71	0.78552	1
GO:0080110	sporopollenin biosynthetic process	7	5	4.97	0.78554	1
GO:1904962	plastid to vacuole vesicle-mediated tran...	1	1	0.71	0.78558	1
GO:0046786	viral replication complex formation and ...	4	3	2.84	0.78570	1
GO:0010451	floral meristem growth	4	3	2.84	0.78571	1
GO:0019379	sulfate assimilation, phosphoadenylyl su...	1	1	0.71	0.78571	1
GO:0005990	lactose catabolic process	1	1	0.71	0.78571	1
GO:0034213	quinolinate catabolic process	1	1	0.71	0.78571	1
GO:0071031	nuclear mRNA surveillance of mRNA 3'-end...	3	3	2.13	0.78571	1
GO:0080182	histone H3-K4 trimethylation	3	2	2.13	0.78571	1
GO:0098609	cell-cell adhesion	3	3	2.13	0.78571	1
GO:0060623	regulation of chromosome condensation	2	2	1.42	0.78581	1
GO:0045691	regulation of embryo sac central cell di...	1	1	0.71	0.78584	1
GO:1905422	negative regulation of plant organ morph...	1	1	0.71	0.78599	1
GO:0010207	photosystem II assembly	23	16	16.32	0.78631	1
GO:0090230	regulation of centromere complex assembl...	1	1	0.71	0.78646	1
GO:0090628	plant epidermal cell fate specification	4	3	2.84	0.78664	1
GO:0034498	early endosome to Golgi transport	1	1	0.71	0.78680	1
GO:0006312	mitotic recombination	20	17	14.19	0.78686	1
GO:0031099	regeneration	14	10	9.94	0.78697	1
GO:0051224	negative regulation of protein transport	1	1	0.71	0.78704	1
GO:0045974	regulation of translation, ncRNA-mediate...	1	1	0.71	0.78736	1
GO:0030581	symbiont intracellular protein transport...	1	1	0.71	0.78740	1
GO:0000272	polysaccharide catabolic process	196	132	139.1	0.78765	1
GO:2000123	positive regulation of stomatal complex ...	3	2	2.13	0.78780	1
GO:0010393	galacturonan metabolic process	185	130	131.29	0.78816	1
GO:0033506	glucosinolate biosynthetic process from ...	3	2	2.13	0.78837	1
GO:0045697	regulation of synergid differentiation	1	1	0.71	0.78871	1
GO:0048581	negative regulation of post-embryonic de...	102	76	72.39	0.78876	1
GO:0090228	positive regulation of red or far-red li...	1	1	0.71	0.78889	1
GO:0043624	cellular protein complex disassembly	67	52	47.55	0.78909	1
GO:0007638	mechanosensory behavior	1	1	0.71	0.78947	1
GO:0048441	petal development	15	11	10.65	0.78954	1
GO:0001731	formation of translation preinitiation c...	7	5	4.97	0.78954	1
GO:0009704	de-etiolation	17	13	12.06	0.78961	1
GO:0000710	meiotic mismatch repair	7	6	4.97	0.78963	1
GO:0032951	regulation of beta-glucan biosynthetic p...	8	7	5.68	0.78982	1
GO:0010157	response to chlorate	1	1	0.71	0.78999	1
GO:0006379	mRNA cleavage	10	7	7.1	0.79024	1
GO:0010270	photosystem II oxygen evolving complex a...	3	2	2.13	0.79051	1
GO:0070863	positive regulation of protein exit from...	7	6	4.97	0.79051	1
GO:0090058	metaxylem development	3	2	2.13	0.79069	1
GO:0009141	nucleoside triphosphate metabolic proces...	72	54	51.1	0.79069	1
GO:0006545	glycine biosynthetic process	11	8	7.81	0.79080	1
GO:0048826	cotyledon morphogenesis	18	13	12.77	0.79090	1
GO:0015840	urea transport	4	3	2.84	0.79101	1
GO:1901355	response to rapamycin	1	1	0.71	0.79148	1
GO:0070483	detection of hypoxia	3	2	2.13	0.79205	1
GO:0061687	detoxification of inorganic compound	9	5	6.39	0.79218	1
GO:0009068	aspartate family amino acid catabolic pr...	8	6	5.68	0.79226	1
GO:0000467	exonucleolytic trimming to generate matu...	8	6	5.68	0.79239	1
GO:0015729	oxaloacetate transport	5	3	3.55	0.79239	1
GO:0032957	inositol trisphosphate metabolic process	8	7	5.68	0.79251	1
GO:0035999	tetrahydrofolate interconversion	15	12	10.65	0.79265	1
GO:0080147	root hair cell development	85	66	60.32	0.79270	1
GO:0071902	positive regulation of protein serine/th...	25	19	17.74	0.79294	1
GO:0080148	negative regulation of response to water...	4	3	2.84	0.79307	1
GO:0001112	DNA-templated transcription open complex...	5	4	3.55	0.79310	1
GO:0007026	negative regulation of microtubule depol...	1	1	0.71	0.79310	1
GO:0046160	heme a metabolic process	1	1	0.71	0.79310	1
GO:0019320	hexose catabolic process	14	11	9.94	0.79327	1
GO:0002940	tRNA N2-guanine methylation	2	2	1.42	0.79365	1
GO:0002939	tRNA N1-guanine methylation	2	2	1.42	0.79365	1
GO:0080178	5-carbamoylmethyl uridine residue modifi...	2	2	1.42	0.79365	1
GO:0002191	cap-dependent translational initiation	2	2	1.42	0.79365	1
GO:0000077	DNA damage checkpoint	20	17	14.19	0.79388	1
GO:0032239	regulation of nucleobase-containing comp...	1	1	0.71	0.79421	1
GO:0035825	homologous recombination	56	48	39.74	0.79428	1
GO:0001325	formation of extrachromosomal circular D...	1	1	0.71	0.79429	1
GO:0019674	NAD metabolic process	9	6	6.39	0.79429	1
GO:0007346	regulation of mitotic cell cycle	132	107	93.68	0.79430	1
GO:0071971	extracellular exosome assembly	1	1	0.71	0.79443	1
GO:0018206	peptidyl-methionine modification	9	7	6.39	0.79479	1
GO:0009095	aromatic amino acid family biosynthetic ...	11	7	7.81	0.79490	1
GO:1900063	regulation of peroxisome organization	1	1	0.71	0.79503	1
GO:0010479	stele development	1	1	0.71	0.79515	1
GO:0070651	nonfunctional rRNA decay	2	2	1.42	0.79532	1
GO:0048560	establishment of anatomical structure or...	1	1	0.71	0.79550	1
GO:0000374	Group III intron splicing	1	1	0.71	0.79556	1
GO:0000376	RNA splicing, via transesterification re...	1	1	0.71	0.79556	1
GO:0007031	peroxisome organization	38	30	26.97	0.79562	1
GO:0000447	endonucleolytic cleavage in ITS1 to sepa...	7	5	4.97	0.79598	1
GO:0006446	regulation of translational initiation	8	6	5.68	0.79604	1
GO:0009722	detection of cytokinin stimulus	1	1	0.71	0.79615	1
GO:0016576	histone dephosphorylation	1	1	0.71	0.79621	1
GO:0051156	glucose 6-phosphate metabolic process	30	23	21.29	0.79643	1
GO:0006649	phospholipid transfer to membrane	1	1	0.71	0.79646	1
GO:0035239	tube morphogenesis	1	1	0.71	0.79648	1
GO:0009878	nodule morphogenesis	1	1	0.71	0.79648	1
GO:0090158	endoplasmic reticulum membrane organizat...	1	1	0.71	0.79654	1
GO:1902395	regulation of 1-deoxy-D-xylulose-5-phosp...	1	1	0.71	0.79661	1
GO:0050776	regulation of immune response	93	71	66	0.79664	1
GO:0034497	protein localization to phagophore assem...	9	6	6.39	0.79678	1
GO:0009798	axis specification	46	36	32.64	0.79683	1
GO:0010324	membrane invagination	1	1	0.71	0.79724	1
GO:0090148	membrane fission	1	1	0.71	0.79724	1
GO:0009146	purine nucleoside triphosphate catabolic...	3	2	2.13	0.79725	1
GO:0031063	regulation of histone deacetylation	1	1	0.71	0.79730	1
GO:0042372	phylloquinone biosynthetic process	9	7	6.39	0.79737	1
GO:0042374	phylloquinone metabolic process	9	7	6.39	0.79737	1
GO:1901038	cyanidin 3-O-glucoside metabolic process	1	1	0.71	0.79787	1
GO:0032268	regulation of cellular protein metabolic...	519	395	368.32	0.79790	1
GO:0034553	mitochondrial respiratory chain complex ...	2	1	1.42	0.79832	1
GO:0048759	xylem vessel member cell differentiation	9	6	6.39	0.79862	1
GO:0070127	tRNA aminoacylation for mitochondrial pr...	3	2	2.13	0.79872	1
GO:0035304	regulation of protein dephosphorylation	42	32	29.81	0.79888	1
GO:1990748	cellular detoxification	136	95	96.52	0.79959	1
GO:0070982	L-asparagine metabolic process	3	2	2.13	0.80000	1
GO:0060773	flower phyllotactic patterning	1	1	0.71	0.80000	1
GO:0032928	regulation of superoxide anion generatio...	1	1	0.71	0.80000	1
GO:0009155	purine deoxyribonucleotide catabolic pro...	3	2	2.13	0.80000	1
GO:0006784	heme A biosynthetic process	1	1	0.71	0.80000	1
GO:0010056	atrichoblast fate specification	1	1	0.71	0.80000	1
GO:0006691	leukotriene metabolic process	1	1	0.71	0.80000	1
GO:0001302	replicative cell aging	1	1	0.71	0.80000	1
GO:0010792	DNA double-strand break processing invol...	1	1	0.71	0.80000	1
GO:0019279	L-methionine biosynthetic process from L...	1	1	0.71	0.80000	1
GO:0090311	regulation of protein deacetylation	1	1	0.71	0.80000	1
GO:0018258	protein O-linked glycosylation via hydro...	8	5	5.68	0.80041	1
GO:0006797	polyphosphate metabolic process	1	1	0.71	0.80066	1
GO:0006382	adenosine to inosine editing	2	1	1.42	0.80072	1
GO:0090393	sepal giant cell development	1	1	0.71	0.80126	1
GO:0009953	dorsal/ventral pattern formation	1	1	0.71	0.80128	1
GO:0080172	petal epidermis patterning	1	1	0.71	0.80128	1
GO:1990064	ground tissue pattern formation	1	1	0.71	0.80128	1
GO:0009168	purine ribonucleoside monophosphate bios...	29	21	20.58	0.80136	1
GO:0061984	catabolite repression	1	1	0.71	0.80139	1
GO:0030490	maturation of SSU-rRNA	53	41	37.61	0.80150	1
GO:0010438	cellular response to sulfur starvation	7	5	4.97	0.80153	1
GO:1902931	negative regulation of alcohol biosynthe...	1	1	0.71	0.80178	1
GO:0048864	stem cell development	1	1	0.71	0.80189	1
GO:2000033	regulation of seed dormancy process	13	10	9.23	0.80192	1
GO:0051816	acquisition of nutrients from other orga...	1	1	0.71	0.80233	1
GO:0009877	nodulation	1	1	0.71	0.80233	1
GO:0009967	positive regulation of signal transducti...	106	78	75.23	0.80236	1
GO:0046131	pyrimidine ribonucleoside metabolic proc...	11	6	7.81	0.80240	1
GO:0042436	indole-containing compound catabolic pro...	12	7	8.52	0.80248	1
GO:0051654	establishment of mitochondrion localizat...	3	3	2.13	0.80251	1
GO:2001242	regulation of intrinsic apoptotic signal...	1	1	0.71	0.80328	1
GO:1902325	negative regulation of chlorophyll biosy...	1	1	0.71	0.80328	1
GO:0051704	multi-organism process	553	384	392.45	0.80334	1
GO:0051058	negative regulation of small GTPase medi...	1	1	0.71	0.80357	1
GO:0042246	tissue regeneration	1	1	0.71	0.80392	1
GO:0031425	chloroplast RNA processing	20	15	14.19	0.80423	1
GO:1990069	stomatal opening	15	12	10.65	0.80435	1
GO:0034086	maintenance of sister chromatid cohesion	6	5	4.26	0.80439	1
GO:0031118	rRNA pseudouridine synthesis	7	5	4.97	0.80443	1
GO:0071712	ER-associated misfolded protein cataboli...	14	11	9.94	0.80466	1
GO:0098755	maintenance of seed dormancy by absisic ...	1	1	0.71	0.80484	1
